Start time,Attack Duration,Source IP,Attack Type,Total Packets,Total Bytes
2024-10-19 01:04:02,0.0005364418029785,63.179.149.205,SYN-ACK flood,2,114
2024-10-19 01:04:04,0.000758409500122,223.215.220.83,SYN-ACK flood,2,114
2024-10-19 01:04:06,0.0007436275482177,192.168.150.129,Smurf,2,102
2024-10-19 01:04:08,0.0004200935363769,218.124.202.104,Ping of Death,2,2084
2024-10-19 01:04:10,0.0003249645233154,204.22.6.98,SYN flood,2,114
2024-10-19 01:04:12,0.0004661083221435,7.222.247.54,Ping of Death,2,2084
2024-10-19 01:04:14,0.000364065170288,60.33.25.180,SYN-ACK flood,2,114
2024-10-19 01:04:16,0.0005280971527099,116.161.88.73,Ping of Death,2,2084
2024-10-19 01:04:19,0.0003252029418945,196.17.89.65,SYN flood,2,114
2024-10-19 01:04:21,0.0002853870391845,83.52.193.44,SYN-ACK flood,2,114
2024-10-19 01:04:23,0.0003697872161865,110.130.3.214,Ping of Death,2,2084
2024-10-19 01:04:25,0.0004475116729736,84.236.107.66,Ping of Death,2,2084
2024-10-19 01:04:27,0.0003671646118164,240.172.10.137,SYN-ACK flood,2,114
2024-10-19 01:04:29,0.0005216598510742,79.161.189.93,SYN-ACK flood,2,114
2024-10-19 01:04:31,0.0004315376281738,205.251.189.62,SYN-ACK flood,2,114
2024-10-19 01:04:33,0.0004291534423828,21.205.212.198,Ping of Death,2,2084
2024-10-19 01:04:35,0.0006048679351806,192.168.150.129,Smurf,2,102
2024-10-19 01:04:37,0.0010850429534912,186.93.145.85,SYN flood,2,114
2024-10-19 01:04:39,0.0005648136138916,192.168.150.129,Smurf,2,102
2024-10-19 01:04:41,0.0004353523254394,111.192.190.227,SYN-ACK flood,2,114
2024-10-19 01:04:43,0.0010020732879638,192.168.150.129,Smurf,2,102
2024-10-19 01:04:45,0.0012910366058349,192.168.150.129,Smurf,2,102
2024-10-19 01:04:47,0.0016005039215087,192.168.150.129,Smurf,2,102
2024-10-19 01:04:49,0.0004746913909912,173.140.246.67,SYN flood,2,114
2024-10-19 01:04:51,0.0004606246948242,102.103.222.146,SYN-ACK flood,2,114
2024-10-19 01:04:53,0.0003387928009033,214.104.68.166,SYN flood,2,114
2024-10-19 01:04:55,0.0005085468292236,249.94.217.172,Ping of Death,2,2084
2024-10-19 01:04:57,0.0002663135528564,107.144.196.77,SYN-ACK flood,2,114
2024-10-19 01:04:59,0.000906229019165,206.196.195.244,SYN flood,2,114
2024-10-19 01:05:01,0.0010392665863037,226.117.121.236,Ping of Death,2,2084
2024-10-19 01:05:03,0.0008156299591064,77.52.255.48,Ping of Death,2,2084
2024-10-19 01:05:05,0.0004770755767822,80.173.70.255,Ping of Death,2,2084
2024-10-19 01:05:07,0.000345230102539,247.105.252.177,SYN-ACK flood,2,114
2024-10-19 01:05:09,0.0005719661712646,113.76.241.174,SYN flood,2,114
2024-10-19 01:05:11,0.0008270740509033,4.111.240.166,Ping of Death,2,2084
2024-10-19 01:05:13,0.0008449554443359,192.168.150.129,Smurf,2,102
2024-10-19 01:05:15,0.0007815361022949,192.168.150.129,Smurf,2,102
2024-10-19 01:05:17,0.0012197494506835,144.198.74.158,SYN-ACK flood,2,114
2024-10-19 01:05:19,0.0003714561462402,60.39.192.65,SYN-ACK flood,2,114
2024-10-19 01:05:21,0.0012788772583007,192.168.150.129,Smurf,2,102
2024-10-19 01:05:23,0.000758409500122,177.32.43.32,SYN flood,2,114
2024-10-19 01:05:25,0.0005772113800048,36.42.0.239,Ping of Death,2,2084
2024-10-19 01:05:27,0.0009944438934326,192.168.150.129,Smurf,2,102
2024-10-19 01:05:29,0.0003778934478759,113.239.140.16,SYN-ACK flood,2,114
2024-10-19 01:05:31,0.00038743019104,255.7.40.70,Ping of Death,2,2084
2024-10-19 01:05:34,0.0003468990325927,141.254.219.57,Ping of Death,2,2084
2024-10-19 01:05:36,0.0008482933044433,192.168.150.129,Smurf,2,102
2024-10-19 01:05:38,0.0003557205200195,20.62.218.24,SYN-ACK flood,2,114
2024-10-19 01:05:40,0.0006322860717773,212.4.228.247,Ping of Death,2,2084
2024-10-19 01:05:42,0.0012376308441162,52.7.170.193,SYN flood,2,114
2024-10-19 01:05:44,0.0003247261047363,149.101.156.213,Ping of Death,2,2084
2024-10-19 01:05:46,0.0006978511810302,192.168.150.129,Smurf,2,102
2024-10-19 01:05:48,0.0015668869018554,192.168.150.129,Smurf,2,102
2024-10-19 01:05:50,0.0003964900970458,48.95.206.208,SYN flood,2,114
2024-10-19 01:05:52,0.0003721714019775,126.144.29.183,SYN-ACK flood,2,114
2024-10-19 01:05:54,0.0018820762634277,192.168.150.129,Smurf,2,102
2024-10-19 01:05:56,0.000669240951538,52.158.21.186,SYN-ACK flood,2,114
2024-10-19 01:05:58,0.0003838539123535,58.33.63.213,SYN-ACK flood,2,114
2024-10-19 01:06:00,0.0004012584686279,142.16.210.137,Ping of Death,2,2084
2024-10-19 01:06:02,0.0008661746978759,37.236.187.246,Ping of Death,2,2084
2024-10-19 01:06:04,0.0005350112915039,192.168.150.129,Smurf,2,102
2024-10-19 01:06:06,0.000481367111206,48.20.79.47,Ping of Death,2,2084
2024-10-19 01:06:08,0.0005373954772949,192.168.150.129,Smurf,2,102
2024-10-19 01:06:10,0.0011873245239257,192.168.150.129,Smurf,2,102
2024-10-19 01:06:12,0.000476598739624,71.199.30.34,Ping of Death,2,2084
2024-10-19 01:06:14,0.0004875659942626,54.95.159.31,Ping of Death,2,2084
2024-10-19 01:06:16,0.0002954006195068,88.226.249.200,SYN flood,2,114
2024-10-19 01:06:18,0.0007612705230712,80.142.32.251,SYN flood,2,114
2024-10-19 01:06:20,0.0009455680847167,192.168.150.129,Smurf,2,102
2024-10-19 01:06:22,0.0003838539123535,143.29.76.89,Ping of Death,2,2084
2024-10-19 01:06:24,0.0004053115844726,23.89.28.226,SYN-ACK flood,2,114
2024-10-19 01:06:26,0.0004231929779052,133.214.161.169,SYN-ACK flood,2,114
2024-10-19 01:06:27,6.961822509765625e-05,91.189.91.97,SYN-ACK flood,1,60
2024-10-19 01:06:28,0.002028465270996,192.168.150.129,Smurf,2,102
2024-10-19 01:06:30,0.0006837844848632,164.114.53.106,Ping of Death,2,2084
2024-10-19 01:06:32,0.0006392002105712,192.168.150.129,Smurf,2,102
2024-10-19 01:06:34,0.0003299713134765,195.0.247.251,SYN-ACK flood,2,114
2024-10-19 01:06:36,0.0003042221069335,25.220.150.157,SYN flood,2,114
2024-10-19 01:06:38,0.0003907680511474,218.34.55.99,SYN-ACK flood,2,114
2024-10-19 01:06:40,0.000579833984375,168.108.104.33,SYN flood,2,114
2024-10-19 01:06:42,0.000805377960205,192.168.150.129,Smurf,2,102
2024-10-19 01:06:44,0.0002737045288085,8.3.96.99,SYN flood,2,114
2024-10-19 01:06:46,0.0003745555877685,202.96.28.124,Ping of Death,2,2084
2024-10-19 01:06:49,0.0015873908996582,192.168.150.129,Smurf,2,102
2024-10-19 01:06:51,0.0003528594970703,85.57.83.53,SYN-ACK flood,2,114
2024-10-19 01:06:53,0.0008163452148437,91.51.170.208,SYN-ACK flood,2,114
2024-10-19 01:06:55,0.000359296798706,191.23.149.198,Ping of Death,2,2084
2024-10-19 01:06:57,0.0003583431243896,116.70.254.179,Ping of Death,2,2084
2024-10-19 01:06:59,0.0010945796966552,192.168.150.129,Smurf,2,102
2024-10-19 01:07:01,0.0012030601501464,192.168.150.129,Smurf,2,102
2024-10-19 01:07:03,0.0003724098205566,73.218.183.66,SYN flood,2,114
2024-10-19 01:07:05,0.0002684593200683,207.25.31.79,SYN flood,2,114
2024-10-19 01:07:07,0.000420331954956,28.232.170.178,SYN flood,2,114
2024-10-19 01:07:09,0.0003345012664794,125.161.130.61,SYN flood,2,114
2024-10-19 01:07:11,0.0019676685333251,192.168.150.129,Smurf,2,102
2024-10-19 01:07:13,0.0002713203430175,37.54.148.1,SYN-ACK flood,2,114
2024-10-19 01:07:15,0.0004124641418457,255.114.73.232,SYN flood,2,114
2024-10-19 01:07:17,0.0006659030914306,47.28.28.179,Ping of Death,2,2084
2024-10-19 01:07:19,0.0005803108215332,241.50.128.44,SYN flood,2,114
2024-10-19 01:07:21,0.0008211135864257,231.223.186.33,SYN flood,2,114
2024-10-19 01:07:23,0.0004780292510986,17.32.106.95,SYN-ACK flood,2,114
2024-10-19 01:07:25,0.0005977153778076,116.5.124.123,Ping of Death,2,2084
2024-10-19 01:07:27,0.0007064342498779,192.168.150.129,Smurf,2,102
2024-10-19 01:07:29,0.0004270076751708,113.65.140.92,Ping of Death,2,2084
2024-10-19 01:07:31,0.0009794235229492,192.168.150.129,Smurf,2,102
2024-10-19 01:07:33,0.0007152557373046,6.175.87.69,Ping of Death,2,2084
2024-10-19 01:07:35,0.0012152194976806,192.168.150.129,Smurf,2,102
2024-10-19 01:07:37,0.0009915828704833,192.168.150.129,Smurf,2,102
2024-10-19 01:07:39,0.0002870559692382,97.74.107.173,SYN flood,2,114
2024-10-19 01:07:41,0.0004580020904541,179.161.107.152,SYN-ACK flood,2,114
2024-10-19 01:07:43,0.000467300415039,126.55.4.228,Ping of Death,2,2084
2024-10-19 01:07:45,0.0005581378936767,111.185.154.130,Ping of Death,2,2084
2024-10-19 01:07:47,0.0004217624664306,113.121.92.220,Ping of Death,2,2084
2024-10-19 01:07:49,0.0004024505615234,25.20.26.75,Ping of Death,2,2084
2024-10-19 01:07:51,0.0008792877197265,6.107.136.187,SYN flood,2,114
2024-10-19 01:07:53,0.0009667873382568,192.168.150.129,Smurf,2,102
2024-10-19 01:07:55,0.0005407333374023,70.228.184.20,SYN-ACK flood,2,114
2024-10-19 01:07:57,0.0006113052368164,192.168.150.129,Smurf,2,102
2024-10-19 01:07:59,0.0006382465362548,192.168.150.129,Smurf,2,102
2024-10-19 01:08:02,0.0005836486816406,192.168.150.129,Smurf,2,102
2024-10-19 01:08:04,0.0004448890686035,163.12.5.25,SYN flood,2,114
2024-10-19 01:08:06,0.0006914138793945,192.168.150.129,Smurf,2,102
2024-10-19 01:08:08,0.000481367111206,246.92.140.245,Ping of Death,2,2084
2024-10-19 01:08:10,0.0010378360748291,84.201.71.165,SYN flood,2,114
2024-10-19 01:08:12,0.0009560585021972,192.168.150.129,Smurf,2,102
2024-10-19 01:08:14,0.0003149509429931,35.224.56.71,SYN flood,2,114
2024-10-19 01:08:16,0.0004141330718994,66.88.175.200,Ping of Death,2,2084
2024-10-19 01:08:18,0.0005469322204589,227.172.241.201,SYN-ACK flood,2,114
2024-10-19 01:08:20,0.0004589557647705,249.117.73.126,SYN-ACK flood,2,114
2024-10-19 01:08:22,0.0009200572967529,192.168.150.129,Smurf,2,102
2024-10-19 01:08:24,0.0003776550292968,165.89.137.46,Ping of Death,2,2084
2024-10-19 01:08:26,0.000319480895996,42.181.165.223,SYN-ACK flood,2,114
2024-10-19 01:08:28,0.0004410743713378,35.128.187.194,SYN flood,2,114
2024-10-19 01:08:30,0.0007441043853759,192.168.150.129,Smurf,2,102
2024-10-19 01:08:32,0.0011329650878906,192.168.150.129,Smurf,2,102
2024-10-19 01:08:34,0.0004441738128662,234.54.172.199,SYN-ACK flood,2,114
2024-10-19 01:08:36,0.0002784729003906,91.237.113.56,SYN-ACK flood,2,114
2024-10-19 01:08:38,0.0010762214660644,148.122.67.69,Ping of Death,2,2084
2024-10-19 01:08:40,0.0007150173187255,192.168.150.129,Smurf,2,102
2024-10-19 01:08:42,0.0005979537963867,192.168.150.129,Smurf,2,102
2024-10-19 01:08:44,0.0012300014495849,192.168.150.129,Smurf,2,102
2024-10-19 01:08:46,0.0004775524139404,45.68.81.236,Ping of Death,2,2084
2024-10-19 01:08:48,0.0003607273101806,16.171.48.157,SYN-ACK flood,2,114
2024-10-19 01:08:50,0.0003783702850341,115.164.29.170,Ping of Death,2,2084
2024-10-19 01:08:52,0.0006000995635986,192.168.150.129,Smurf,2,102
2024-10-19 01:08:54,0.0005629062652587,148.117.161.214,Ping of Death,2,2084
2024-10-19 01:08:56,0.0002708435058593,231.70.69.124,SYN-ACK flood,2,114
2024-10-19 01:08:58,0.0004467964172363,88.40.149.171,SYN flood,2,114
2024-10-19 01:09:00,0.0004448890686035,117.146.29.217,Ping of Death,2,2084
2024-10-19 01:09:02,0.0006492137908935,192.168.150.129,Smurf,2,102
2024-10-19 01:09:04,0.0003650188446044,24.35.122.5,SYN flood,2,114
2024-10-19 01:09:06,0.0004363059997558,171.162.185.22,SYN-ACK flood,2,114
2024-10-19 01:09:08,0.0005292892456054,192.168.150.129,Smurf,2,102
2024-10-19 01:09:10,0.0003762245178222,180.236.162.98,Ping of Death,2,2084
2024-10-19 01:09:13,0.0002858638763427,124.123.143.241,SYN flood,2,114
2024-10-19 01:09:15,0.0004549026489257,229.199.186.36,SYN-ACK flood,2,114
2024-10-19 01:09:17,0.0007109642028808,243.77.101.71,Ping of Death,2,2084
2024-10-19 01:09:19,0.0005149841308593,93.103.121.135,Ping of Death,2,2084
2024-10-19 01:09:21,0.0008563995361328,192.168.150.129,Smurf,2,102
2024-10-19 01:09:23,0.0013768672943115,192.168.150.129,Smurf,2,102
2024-10-19 01:09:25,0.0007662773132324,190.159.57.101,SYN-ACK flood,2,114
2024-10-19 01:09:27,0.0006017684936523,136.123.120.163,Ping of Death,2,2084
2024-10-19 01:09:29,0.0005319118499755,40.9.48.95,Ping of Death,2,2084
2024-10-19 01:09:31,0.0006122589111328,61.28.179.0,Ping of Death,2,2084
2024-10-19 01:09:33,0.0009260177612304,17.192.16.173,Ping of Death,2,2084
2024-10-19 01:09:35,0.0002756118774414,64.237.110.114,SYN-ACK flood,2,114
2024-10-19 01:09:37,0.0010926723480224,9.65.144.222,SYN flood,2,114
2024-10-19 01:09:39,0.000685691833496,192.168.150.129,Smurf,2,102
2024-10-19 01:09:41,0.0005710124969482,192.168.150.129,Smurf,2,102
2024-10-19 01:09:43,0.0008165836334228,192.168.150.129,Smurf,2,102
2024-10-19 01:09:45,0.0005290508270263,105.185.20.50,SYN flood,2,114
2024-10-19 01:09:47,0.0010261535644531,192.168.150.129,Smurf,2,102
2024-10-19 01:09:49,0.0007236003875732,167.76.87.191,Ping of Death,2,2084
2024-10-19 01:09:51,0.0008502006530761,62.129.74.209,SYN-ACK flood,2,114
2024-10-19 01:09:53,0.0003275871276855,167.10.7.160,SYN flood,2,114
2024-10-19 01:09:55,0.0003609657287597,39.189.62.157,SYN flood,2,114
2024-10-19 01:09:57,0.0007545948028564,192.168.150.129,Smurf,2,102
2024-10-19 01:09:59,0.0006704330444335,31.140.181.175,SYN-ACK flood,2,114
2024-10-19 01:10:01,0.0006592273712158,250.46.251.49,Ping of Death,2,2084
2024-10-19 01:10:03,0.0009074211120605,192.168.150.129,Smurf,2,102
2024-10-19 01:10:05,0.0004498958587646,42.13.200.47,Ping of Death,2,2084
2024-10-19 01:10:07,0.0010051727294921,192.168.150.129,Smurf,2,102
2024-10-19 01:10:09,0.0009658336639404,192.168.150.129,Smurf,2,102
2024-10-19 01:10:11,0.0014944076538085,192.168.150.129,Smurf,2,102
2024-10-19 01:10:13,0.0021662712097167,127.8.243.66,Ping of Death,2,2084
2024-10-19 01:10:15,0.0004317760467529,185.243.50.146,SYN-ACK flood,2,114
2024-10-19 01:10:17,0.0003867149353027,248.75.190.163,SYN flood,2,114
2024-10-19 01:10:19,0.000486135482788,79.13.151.20,SYN flood,2,114
2024-10-19 01:10:21,0.0002923011779785,152.47.148.26,SYN flood,2,114
2024-10-19 01:10:23,0.0003468990325927,77.42.176.253,SYN flood,2,114
2024-10-19 01:10:26,0.0005805492401123,192.168.150.129,Smurf,2,102
2024-10-19 01:10:28,0.0003228187561035,138.58.105.92,SYN-ACK flood,2,114
2024-10-19 01:10:30,0.0002729892730712,113.112.68.229,SYN-ACK flood,2,114
2024-10-19 01:10:32,0.0007069110870361,80.209.215.135,Ping of Death,2,2084
2024-10-19 01:10:34,0.0006048679351806,192.168.150.129,Smurf,2,102
2024-10-19 01:10:36,0.0004737377166748,205.21.164.196,Ping of Death,2,2084
2024-10-19 01:10:38,0.0004911422729492,192.168.150.129,Smurf,2,102
2024-10-19 01:10:40,0.0003714561462402,165.215.192.143,SYN flood,2,114
2024-10-19 01:10:42,0.0004560947418212,243.94.211.86,Ping of Death,2,2084
2024-10-19 01:10:44,0.0004384517669677,254.54.92.214,Ping of Death,2,2084
2024-10-19 01:10:46,0.0004186630249023,116.119.175.34,Ping of Death,2,2084
2024-10-19 01:10:48,0.0003998279571533,44.147.172.144,Ping of Death,2,2084
2024-10-19 01:10:50,0.0010831356048583,87.67.36.1,SYN-ACK flood,2,114
2024-10-19 01:10:52,0.0005261898040771,50.235.0.168,Ping of Death,2,2084
2024-10-19 01:10:54,0.0009477138519287,192.168.150.129,Smurf,2,102
2024-10-19 01:10:56,0.0006258487701416,185.78.97.128,Ping of Death,2,2084
2024-10-19 01:10:58,0.000317096710205,226.235.97.18,SYN flood,2,114
2024-10-19 01:11:00,0.0009090900421142,192.168.150.129,Smurf,2,102
2024-10-19 01:11:02,0.0005898475646972,191.87.128.247,SYN flood,2,114
2024-10-19 01:11:04,0.0013175010681152,192.168.150.129,Smurf,2,102
2024-10-19 01:11:06,0.0006601810455322,193.214.45.156,Ping of Death,2,2084
2024-10-19 01:11:08,0.0010673999786376,192.168.150.129,Smurf,2,102
2024-10-19 01:11:10,0.0003857612609863,243.204.32.55,SYN-ACK flood,2,114
2024-10-19 01:11:12,0.0014173984527587,192.168.150.129,Smurf,2,102
2024-10-19 01:11:14,0.0016288757324218,192.168.150.129,Smurf,2,102
2024-10-19 01:11:16,0.0003764629364013,175.105.201.79,Ping of Death,2,2084
2024-10-19 01:11:18,0.0002856254577636,172.127.93.90,SYN flood,2,114
2024-10-19 01:11:20,0.0003700256347656,121.113.178.16,SYN-ACK flood,2,114
2024-10-19 01:11:22,0.0004663467407226,191.166.16.92,SYN flood,2,114
2024-10-19 01:11:24,0.0003590583801269,225.255.177.61,SYN flood,2,114
2024-10-19 01:11:26,0.0005784034729003,192.168.150.129,Smurf,2,102
2024-10-19 01:11:27,0.0,185.125.190.18,SYN-ACK flood,1,60
2024-10-19 01:11:28,0.0008530616760253,192.168.150.129,Smurf,2,102
2024-10-19 01:11:30,0.001101016998291,192.168.150.129,Smurf,2,102
2024-10-19 01:11:32,0.0006985664367675,192.168.150.129,Smurf,2,102
2024-10-19 01:11:35,0.0010771751403808,192.168.150.129,Smurf,2,102
2024-10-19 01:11:37,0.0011525154113769,192.168.150.129,Smurf,2,102
2024-10-19 01:11:39,0.0004646778106689,64.33.121.172,SYN-ACK flood,2,114
2024-10-19 01:11:41,0.0006802082061767,192.168.150.129,Smurf,2,102
2024-10-19 01:11:43,0.0017518997192382,192.168.150.129,Smurf,2,102
2024-10-19 01:11:45,0.0002784729003906,72.39.204.170,SYN flood,2,114
2024-10-19 01:11:47,0.0007247924804687,192.168.150.129,Smurf,2,102
2024-10-19 01:11:49,0.0003178119659423,3.74.81.140,SYN-ACK flood,2,114
2024-10-19 01:11:51,0.0004055500030517,132.253.29.180,SYN flood,2,114
2024-10-19 01:11:53,0.0003738403320312,174.96.175.230,SYN-ACK flood,2,114
2024-10-19 01:11:57,0.0004212856292724,74.25.217.233,SYN flood,2,114
2024-10-19 01:11:59,0.0004725456237792,140.233.142.132,SYN-ACK flood,2,114
2024-10-19 01:12:01,0.0010545253753662,192.168.150.129,Smurf,2,102
2024-10-19 01:12:03,0.0003228187561035,128.178.73.97,SYN flood,2,114
2024-10-19 01:12:05,0.0006320476531982,1.117.32.16,Ping of Death,2,2084
2024-10-19 01:12:07,0.0004806518554687,149.98.164.73,Ping of Death,2,2084
2024-10-19 01:12:09,0.0002980232238769,70.123.173.41,SYN-ACK flood,2,114
2024-10-19 01:12:11,0.0004730224609375,60.22.253.35,Ping of Death,2,2084
2024-10-19 01:12:13,0.0004405975341796,234.228.84.171,SYN-ACK flood,2,114
2024-10-19 01:12:15,0.0009129047393798,192.168.150.129,Smurf,2,102
2024-10-19 01:12:17,0.000298261642456,234.118.148.166,SYN flood,2,114
2024-10-19 01:12:19,0.0009455680847167,192.168.150.129,Smurf,2,102
2024-10-19 01:12:21,0.0005242824554443,169.36.62.33,Ping of Death,2,2084
2024-10-19 01:12:25,0.0005531311035156,57.224.189.112,SYN flood,2,114
2024-10-19 01:12:27,0.0004706382751464,53.111.98.208,Ping of Death,2,2084
2024-10-19 01:12:29,0.0006096363067626,192.168.150.129,Smurf,2,102
2024-10-19 01:12:31,0.0004613399505615,26.176.123.91,SYN-ACK flood,2,114
2024-10-19 01:12:33,0.0005886554718017,231.42.27.184,SYN-ACK flood,2,114
2024-10-19 01:12:35,0.0003540515899658,111.99.110.19,SYN flood,2,114
2024-10-19 01:12:37,0.0005319118499755,234.21.31.149,SYN flood,2,114
2024-10-19 01:12:39,0.0004727840423583,184.181.110.221,Ping of Death,2,2084
2024-10-19 01:12:41,0.0004303455352783,248.111.191.47,Ping of Death,2,2084
2024-10-19 01:12:43,0.0004503726959228,122.35.188.151,SYN flood,2,114
2024-10-19 01:12:45,0.0006494522094726,120.7.221.81,SYN-ACK flood,2,114
2024-10-19 01:12:48,0.0009596347808837,198.25.43.124,SYN flood,2,114
2024-10-19 01:12:50,0.0006942749023437,85.218.127.62,SYN flood,2,114
2024-10-19 01:12:52,0.0013537406921386,120.37.21.56,Ping of Death,2,2084
2024-10-19 01:12:54,0.0008478164672851,192.168.150.129,Smurf,2,102
2024-10-19 01:12:56,0.0008447170257568,192.168.150.129,Smurf,2,102
2024-10-19 01:12:58,0.0003736019134521,44.120.179.24,SYN-ACK flood,2,114
2024-10-19 01:13:00,0.0004172325134277,115.148.58.219,SYN flood,2,114
2024-10-19 01:13:02,0.0013728141784667,192.168.150.129,Smurf,2,102
2024-10-19 01:13:04,0.0005528926849365,192.168.150.129,Smurf,2,102
2024-10-19 01:13:06,0.0005414485931396,37.104.153.81,Ping of Death,2,2084
2024-10-19 01:13:08,0.0003550052642822,15.99.109.151,Ping of Death,2,2084
2024-10-19 01:13:10,0.0003824234008789,156.37.70.6,SYN flood,2,114
2024-10-19 01:13:12,0.0006330013275146,199.185.215.150,SYN-ACK flood,2,114
2024-10-19 01:13:14,0.0003328323364257,174.113.246.77,SYN flood,2,114
2024-10-19 01:13:16,0.0003323554992675,84.89.141.187,SYN flood,2,114
2024-10-19 01:13:18,0.0007054805755615,192.168.150.129,Smurf,2,102
2024-10-19 01:13:20,0.000563621520996,28.147.5.42,SYN flood,2,114
2024-10-19 01:13:22,0.0005266666412353,119.55.80.80,SYN-ACK flood,2,114
2024-10-19 01:13:24,0.0011045932769775,135.183.215.183,Ping of Death,2,2084
2024-10-19 01:13:26,0.0003950595855712,183.140.99.196,Ping of Death,2,2084
2024-10-19 01:13:28,0.000446081161499,223.106.63.180,SYN flood,2,114
2024-10-19 01:13:30,0.0008533000946044,192.168.150.129,Smurf,2,102
2024-10-19 01:13:32,0.0013272762298583,192.168.150.129,Smurf,2,102
2024-10-19 01:13:34,0.0003523826599121,72.56.152.225,SYN flood,2,114
2024-10-19 01:13:36,0.0004372596740722,180.172.180.178,Ping of Death,2,2084
2024-10-19 01:13:38,0.0003771781921386,2.227.55.177,SYN flood,2,114
2024-10-19 01:13:40,0.0004246234893798,171.198.171.200,SYN-ACK flood,2,114
2024-10-19 01:13:42,0.0003755092620849,235.162.141.173,Ping of Death,2,2084
2024-10-19 01:13:44,0.000561237335205,44.145.216.18,Ping of Death,2,2084
2024-10-19 01:13:46,0.0005731582641601,182.39.142.181,SYN flood,2,114
2024-10-19 01:13:48,0.0007984638214111,192.168.150.129,Smurf,2,102
2024-10-19 01:13:50,0.0005087852478027,73.232.191.226,Ping of Death,2,2084
2024-10-19 01:13:52,0.0005216598510742,92.202.6.136,SYN-ACK flood,2,114
2024-10-19 01:13:54,0.0005335807800292,146.56.205.245,Ping of Death,2,2084
2024-10-19 01:13:56,0.0004477500915527,91.124.236.131,Ping of Death,2,2084
2024-10-19 01:13:59,0.0006377696990966,186.202.120.166,Ping of Death,2,2084
2024-10-19 01:14:01,0.0003564357757568,141.4.125.97,Ping of Death,2,2084
2024-10-19 01:14:03,0.0006177425384521,215.168.148.44,SYN-ACK flood,2,114
2024-10-19 01:14:05,0.0003347396850585,218.38.215.234,SYN-ACK flood,2,114
2024-10-19 01:14:07,0.0005109310150146,240.58.186.189,SYN-ACK flood,2,114
2024-10-19 01:14:09,0.0005500316619873,73.137.53.70,SYN-ACK flood,2,114
2024-10-19 01:14:11,0.0002827644348144,142.226.189.118,SYN-ACK flood,2,114
2024-10-19 01:14:13,0.0003554821014404,229.90.177.109,SYN flood,2,114
2024-10-19 01:14:15,0.0003857612609863,206.220.4.20,SYN-ACK flood,2,114
2024-10-19 01:14:17,0.0003774166107177,220.251.149.158,SYN-ACK flood,2,114
2024-10-19 01:14:19,0.000941514968872,192.168.150.129,Smurf,2,102
2024-10-19 01:14:21,0.0006392002105712,192.168.150.129,Smurf,2,102
2024-10-19 01:14:23,0.0007455348968505,250.23.14.14,Ping of Death,2,2084
2024-10-19 01:14:25,0.0011076927185058,49.90.213.138,SYN flood,2,114
2024-10-19 01:14:27,0.0010569095611572,206.207.96.246,Ping of Death,2,2084
2024-10-19 01:14:29,0.0003359317779541,205.23.202.35,SYN flood,2,114
2024-10-19 01:14:31,0.0009276866912841,158.95.33.50,Ping of Death,2,2084
2024-10-19 01:14:33,0.0006606578826904,192.168.150.129,Smurf,2,102
2024-10-19 01:14:35,0.0005457401275634,254.131.34.210,SYN flood,2,114
2024-10-19 01:14:37,0.0004920959472656,6.206.192.222,Ping of Death,2,2084
2024-10-19 01:14:39,0.0005404949188232,222.252.197.157,Ping of Death,2,2084
2024-10-19 01:14:41,0.0004422664642333,218.245.231.243,SYN flood,2,114
2024-10-19 01:14:43,0.0005745887756347,101.212.132.212,Ping of Death,2,2084
2024-10-19 01:14:45,0.000333547592163,18.252.78.45,SYN-ACK flood,2,114
2024-10-19 01:14:47,0.0004503726959228,153.101.162.99,SYN-ACK flood,2,114
2024-10-19 01:14:49,0.0005948543548583,192.168.150.129,Smurf,2,102
2024-10-19 01:14:51,0.0008699893951416,192.168.150.129,Smurf,2,102
2024-10-19 01:14:53,0.0004787445068359,106.77.143.226,Ping of Death,2,2084
2024-10-19 01:14:55,0.0004687309265136,242.123.168.159,SYN flood,2,114
2024-10-19 01:14:57,0.0004677772521972,88.169.157.179,Ping of Death,2,2084
2024-10-19 01:14:59,0.0005872249603271,89.216.219.167,Ping of Death,2,2084
2024-10-19 01:15:01,0.0005667209625244,62.161.81.200,SYN-ACK flood,2,114
2024-10-19 01:15:03,0.0004386901855468,135.239.25.76,Ping of Death,2,2084
2024-10-19 01:15:05,0.0004472732543945,220.155.122.162,Ping of Death,2,2084
2024-10-19 01:15:07,0.0008060932159423,195.16.222.158,Ping of Death,2,2084
2024-10-19 01:15:09,0.001176118850708,192.168.150.129,Smurf,2,102
2024-10-19 01:15:12,0.0007469654083251,213.176.2.184,SYN flood,2,114
2024-10-19 01:15:14,0.0008280277252197,192.168.150.129,Smurf,2,102
2024-10-19 01:15:16,0.0003111362457275,243.79.30.25,SYN flood,2,114
2024-10-19 01:15:18,0.0002839565277099,75.174.129.0,SYN-ACK flood,2,114
2024-10-19 01:15:20,0.0007529258728027,192.168.150.129,Smurf,2,102
2024-10-19 01:15:22,0.0005545616149902,178.183.174.210,Ping of Death,2,2084
2024-10-19 01:15:24,0.0002937316894531,232.105.120.39,SYN flood,2,114
2024-10-19 01:15:26,0.0006625652313232,243.208.16.22,Ping of Death,2,2084
2024-10-19 01:15:28,0.0005297660827636,192.168.150.129,Smurf,2,102
2024-10-19 01:15:30,0.0004663467407226,148.201.142.66,SYN flood,2,114
